card_id,client_id,account_id,card_number_masked,card_type,card_level,issue_date,expiry_date,card_status
2270,1678,1474,4082********2804,visa,platinum,2025-07-08,2028-07-07,active
2271,1468,2101,4817********5979,mastercard,gold,2023-12-31,2026-12-30,active
2272,1206,69,4430********8743,visa,platinum,2023-06-21,2026-06-20,blocked
2273,1211,1876,4352********6544,mastercard,classic,2025-06-01,2028-05-31,expired
2274,311,2380,4190********8430,mastercard,gold,2025-06-09,2028-06-08,active
2275,440,2232,4241********8195,mastercard,platinum,2025-07-08,2028-07-07,active
2276,1373,138,4704********9208,mastercard,classic,2024-08-30,2027-08-30,blocked
2277,1407,797,4246********6806,mastercard,classic,2025-11-06,2028-11-05,active
2278,1848,2181,4759********7581,mastercard,gold,2024-09-05,2027-09-05,expired
2279,279,2129,4224********1413,mastercard,gold,2025-10-23,2028-10-22,blocked
2280,55,759,4212********8516,visa,classic,2026-04-04,2029-04-03,expired
2281,931,542,4866********9597,mastercard,platinum,2026-01-12,2029-01-11,active
2282,467,1020,4842********1762,visa,platinum,2024-12-25,2027-12-25,active
2283,1277,2289,4222********5729,mastercard,classic,2024-10-28,2027-10-28,active
2284,1673,166,4304********7405,mastercard,classic,2025-12-10,2028-12-09,blocked
2285,399,249,4434********4355,visa,classic,2023-08-10,2026-08-09,active
2286,105,1332,4974********2809,visa,gold,2024-11-04,2027-11-04,blocked
2287,20,2018,4797********2585,mastercard,classic,2024-07-24,2027-07-24,active
2288,932,447,4383********4040,mastercard,platinum,2025-12-27,2028-12-26,active
2289,304,1359,4115********7500,mastercard,classic,2025-02-27,2028-02-27,blocked
2290,1041,2146,4268********8851,visa,gold,2025-08-27,2028-08-26,blocked
2291,247,1330,4320********7178,mastercard,platinum,2025-02-25,2028-02-25,expired
2292,98,2911,4924********8914,visa,classic,2025-12-27,2028-12-26,blocked
2293,1210,2151,4564********4790,visa,classic,2024-08-12,2027-08-12,active
2294,506,435,4554********4602,mastercard,platinum,2023-12-20,2026-12-19,expired
2295,1762,2123,4942********4732,mastercard,platinum,2024-03-17,2027-03-17,active
2296,1269,578,4706********2290,mastercard,platinum,2025-07-21,2028-07-20,active
2297,557,2985,4764********3375,visa,platinum,2025-02-02,2028-02-02,active
2298,975,2742,4494********1944,mastercard,gold,2025-04-19,2028-04-18,expired
2299,1025,1849,4228********5590,visa,classic,2025-09-26,2028-09-25,active
2300,1658,763,4051********7178,visa,platinum,2023-11-11,2026-11-10,active
2301,1171,389,4083********9900,mastercard,classic,2023-09-13,2026-09-12,active
2302,1335,236,4525********3570,mastercard,gold,2023-12-04,2026-12-03,active
2303,169,2606,4531********4155,visa,classic,2024-04-03,2027-04-03,expired
2304,1468,1985,4116********8312,mastercard,platinum,2023-09-02,2026-09-01,active
2305,470,268,4868********8871,mastercard,platinum,2024-03-19,2027-03-19,blocked
2306,126,771,4538********9530,mastercard,platinum,2026-03-11,2029-03-10,blocked
2307,1310,2166,4915********5667,mastercard,platinum,2023-08-06,2026-08-05,expired
2308,224,438,4058********6172,visa,classic,2025-10-19,2028-10-18,active
2309,388,674,4502********3035,visa,gold,2024-02-01,2027-01-31,expired
2310,348,250,4874********7704,mastercard,gold,2024-07-23,2027-07-23,active
2311,364,2202,4529********2555,visa,classic,2025-03-16,2028-03-15,blocked
2312,1222,1575,4078********9069,visa,platinum,2024-01-13,2027-01-12,active
2313,1772,2143,4416********4985,visa,gold,2024-11-28,2027-11-28,active
2314,34,2082,4848********2542,visa,platinum,2026-02-09,2029-02-08,blocked
2315,628,2618,4978********7005,mastercard,gold,2026-03-10,2029-03-09,active
2316,957,2904,4762********7789,visa,gold,2025-06-27,2028-06-26,expired
2317,429,2740,4312********7725,visa,gold,2023-12-27,2026-12-26,expired
2318,744,449,4519********2163,visa,platinum,2023-07-12,2026-07-11,active
2319,75,1470,4538********1877,mastercard,platinum,2024-11-16,2027-11-16,active
2320,594,717,4714********1775,visa,classic,2023-11-27,2026-11-26,active
2321,1911,2399,4511********2259,mastercard,gold,2026-03-01,2029-02-28,active
2322,1590,2615,4193********3813,visa,gold,2026-04-09,2029-04-08,active
2323,181,2049,4821********4186,mastercard,classic,2025-01-11,2028-01-11,active
2324,1966,1902,4078********8703,mastercard,gold,2023-12-14,2026-12-13,expired
2325,171,1169,4037********1743,mastercard,platinum,2024-04-11,2027-04-11,expired
2326,407,83,4854********1922,visa,gold,2025-04-30,2028-04-29,active
2327,299,2425,4615********6853,mastercard,gold,2025-08-10,2028-08-09,expired
2328,1701,1461,4795********6454,visa,gold,2025-07-16,2028-07-15,blocked
2329,957,1894,4925********4840,visa,classic,2025-02-16,2028-02-16,blocked
2330,1919,1669,4871********5562,visa,platinum,2024-10-08,2027-10-08,active
2331,1072,2001,4148********6278,mastercard,classic,2025-09-20,2028-09-19,blocked
2332,848,476,4828********5461,visa,platinum,2023-06-10,2026-06-09,active
2333,619,518,4330********2093,mastercard,gold,2024-02-22,2027-02-21,blocked
2334,582,405,4919********3940,visa,platinum,2024-09-13,2027-09-13,active
2335,85,385,4723********4078,mastercard,classic,2023-11-13,2026-11-12,active
2336,1590,2982,4712********9880,mastercard,classic,2026-01-23,2029-01-22,expired
2337,1670,2153,4612********5278,mastercard,gold,2026-01-23,2029-01-22,active
2338,1010,1634,4844********4406,mastercard,gold,2025-10-27,2028-10-26,active
2339,33,2860,4096********6143,mastercard,classic,2025-12-24,2028-12-23,active
2340,1175,689,4617********4970,visa,gold,2026-04-03,2029-04-02,expired
2341,802,1241,4409********9541,mastercard,platinum,2025-12-06,2028-12-05,active
2342,1585,63,4666********8022,mastercard,gold,2024-01-21,2027-01-20,expired
2343,642,853,4551********8615,visa,platinum,2023-04-30,2026-04-29,active
2344,1407,2752,4936********1526,visa,platinum,2025-08-31,2028-08-30,active
2345,1437,2477,4471********8920,visa,gold,2025-10-04,2028-10-03,active
2346,1839,1263,4428********7561,visa,classic,2024-07-17,2027-07-17,active
2347,415,224,4220********8708,visa,gold,2025-10-28,2028-10-27,blocked
2348,477,2194,4029********8835,visa,classic,2025-07-10,2028-07-09,blocked
2349,645,374,4672********4708,mastercard,classic,2023-05-20,2026-05-19,active
2350,28,1825,4312********3172,visa,platinum,2026-04-06,2029-04-05,active
2351,42,2537,4752********5429,visa,platinum,2025-05-28,2028-05-27,expired
2352,969,2870,4537********4760,visa,gold,2025-07-26,2028-07-25,active
2353,819,2598,4189********4845,mastercard,gold,2025-04-12,2028-04-11,active
2354,101,2685,4923********1236,visa,platinum,2023-09-11,2026-09-10,active
2355,892,10,4664********6079,mastercard,gold,2023-08-22,2026-08-21,active
2356,1028,1945,4303********5435,visa,platinum,2026-01-13,2029-01-12,active
2357,1494,1839,4161********5579,visa,gold,2023-05-15,2026-05-14,active
2358,1340,709,4714********6040,mastercard,gold,2025-02-22,2028-02-22,active
2359,535,256,4718********2488,visa,platinum,2024-02-20,2027-02-19,expired
2360,601,1618,4436********2067,mastercard,gold,2025-11-01,2028-10-31,active
2361,817,390,4008********5669,visa,gold,2024-10-26,2027-10-26,blocked
2362,225,1582,4359********4152,visa,classic,2023-07-19,2026-07-18,blocked
2363,599,925,4039********6241,mastercard,platinum,2024-03-21,2027-03-21,active
2364,1984,2037,4307********6321,visa,platinum,2024-11-04,2027-11-04,expired
2365,671,2404,4057********9332,visa,gold,2023-07-08,2026-07-07,active
2366,237,1225,4683********2156,visa,platinum,2026-01-06,2029-01-05,active
2367,849,1947,4325********7280,mastercard,platinum,2025-09-26,2028-09-25,active
2368,1847,740,4185********3874,visa,platinum,2023-10-25,2026-10-24,active
2369,210,41,4247********8868,mastercard,platinum,2024-06-07,2027-06-07,blocked
2370,433,869,4443********7937,visa,classic,2025-09-29,2028-09-28,expired
2371,174,540,4355********4829,visa,platinum,2024-01-26,2027-01-25,blocked
2372,1163,2511,4095********5096,visa,classic,2024-03-02,2027-03-02,expired
2373,808,1372,4801********4143,visa,platinum,2024-11-21,2027-11-21,active
2374,516,1146,4802********6006,visa,gold,2025-07-23,2028-07-22,active
2375,112,1032,4301********1036,mastercard,gold,2023-07-07,2026-07-06,active
2376,619,373,4524********4077,mastercard,gold,2026-01-07,2029-01-06,active
2377,599,668,4206********5913,visa,classic,2025-08-24,2028-08-23,active
2378,1007,358,4213********8743,mastercard,classic,2025-07-02,2028-07-01,expired
2379,251,968,4390********8146,mastercard,platinum,2026-03-28,2029-03-27,active
2380,1244,1354,4519********8121,mastercard,gold,2023-07-18,2026-07-17,active
2381,1644,1036,4291********5081,visa,gold,2025-10-09,2028-10-08,expired
2382,1247,471,4967********3188,mastercard,gold,2023-05-13,2026-05-12,active
2383,1643,1397,4460********5407,visa,gold,2025-02-22,2028-02-22,active
2384,1204,2621,4591********6691,visa,platinum,2026-02-19,2029-02-18,expired
2385,1197,1550,4826********7114,mastercard,gold,2025-07-14,2028-07-13,active
2386,983,1257,4254********7994,mastercard,gold,2026-01-13,2029-01-12,active
2387,835,2095,4214********6287,visa,gold,2024-06-18,2027-06-18,blocked
2388,789,1556,4336********1734,mastercard,gold,2025-10-14,2028-10-13,active
2389,961,2590,4821********9569,visa,classic,2023-07-13,2026-07-12,active
2390,1480,1251,4780********6574,mastercard,classic,2023-12-29,2026-12-28,expired
2391,1353,1700,4520********8460,visa,gold,2023-12-22,2026-12-21,active
2392,1527,1253,4757********7585,mastercard,platinum,2024-04-27,2027-04-27,blocked
2393,327,2781,4440********8372,mastercard,gold,2025-10-22,2028-10-21,active
2394,862,80,4418********2744,mastercard,platinum,2025-02-09,2028-02-09,active
2395,27,1173,4893********8098,visa,classic,2025-11-02,2028-11-01,active
2396,1879,815,4636********8214,visa,classic,2024-02-01,2027-01-31,active
2397,905,1853,4986********4520,mastercard,platinum,2024-01-02,2027-01-01,blocked
2398,1080,2221,4105********6516,mastercard,gold,2023-09-17,2026-09-16,active
2399,1671,2629,4428********8080,mastercard,classic,2025-07-06,2028-07-05,active
2400,1210,2106,4078********9893,mastercard,classic,2025-03-31,2028-03-30,active
2401,1112,134,4393********9051,mastercard,gold,2025-08-23,2028-08-22,expired
2402,438,1141,4908********3960,visa,gold,2023-12-06,2026-12-05,active
2403,1652,934,4992********7028,mastercard,platinum,2025-06-02,2028-06-01,expired
2404,588,929,4335********1305,mastercard,gold,2025-11-09,2028-11-08,active
2405,57,824,4661********6490,mastercard,gold,2024-01-13,2027-01-12,expired
2406,1549,1532,4809********4757,mastercard,gold,2025-12-24,2028-12-23,active
2407,179,1215,4046********3223,mastercard,classic,2024-09-28,2027-09-28,expired
2408,351,505,4445********2181,mastercard,platinum,2026-03-12,2029-03-11,expired
2409,344,2965,4601********3749,mastercard,gold,2025-08-16,2028-08-15,active
2410,534,2396,4307********1545,visa,gold,2024-08-05,2027-08-05,active
2411,787,1997,4882********4943,mastercard,platinum,2025-07-01,2028-06-30,blocked
2412,1994,1959,4438********3825,mastercard,gold,2025-10-26,2028-10-25,expired
2413,1811,1385,4808********2168,mastercard,classic,2023-08-15,2026-08-14,expired
2414,620,895,4662********5710,visa,platinum,2025-02-02,2028-02-02,blocked
2415,356,829,4880********1848,mastercard,classic,2025-07-17,2028-07-16,active
2416,1693,2921,4524********6747,visa,classic,2025-01-08,2028-01-08,active
2417,1475,1684,4022********2301,visa,gold,2024-07-26,2027-07-26,expired
2418,1525,2575,4591********7182,mastercard,classic,2025-12-25,2028-12-24,expired
2419,33,2970,4664********4414,visa,gold,2023-10-22,2026-10-21,expired
2420,245,2513,4880********7043,visa,platinum,2025-04-30,2028-04-29,blocked
2421,1441,653,4470********6738,mastercard,gold,2026-01-12,2029-01-11,active
2422,1612,173,4912********4542,mastercard,gold,2024-08-19,2027-08-19,blocked
2423,1834,39,4150********1845,visa,platinum,2025-07-19,2028-07-18,blocked
2424,340,2861,4220********5157,mastercard,platinum,2023-11-27,2026-11-26,active
2425,1732,714,4216********5229,mastercard,platinum,2024-12-09,2027-12-09,expired
2426,1387,91,4386********5007,visa,classic,2025-05-30,2028-05-29,expired
2427,79,2955,4073********3466,visa,classic,2025-05-02,2028-05-01,active
2428,1233,1206,4450********7908,visa,gold,2025-12-09,2028-12-08,active
2429,432,2586,4459********4601,visa,gold,2024-01-04,2027-01-03,active
2430,818,1828,4286********6854,mastercard,gold,2024-03-02,2027-03-02,blocked
2431,1622,1156,4177********7774,visa,gold,2025-07-24,2028-07-23,active
2432,578,1325,4965********7429,mastercard,platinum,2023-06-06,2026-06-05,active
2433,341,217,4713********1674,mastercard,gold,2025-12-17,2028-12-16,active
2434,934,511,4802********9123,mastercard,platinum,2023-10-21,2026-10-20,active
2435,754,1681,4700********5699,visa,gold,2026-03-05,2029-03-04,expired
2436,640,500,4729********6476,visa,platinum,2025-10-11,2028-10-10,active
2437,1604,2549,4868********4117,mastercard,platinum,2025-04-17,2028-04-16,blocked
2438,1532,1857,4806********5157,visa,classic,2023-05-03,2026-05-02,blocked
2439,1830,1389,4398********8630,mastercard,platinum,2025-06-08,2028-06-07,blocked
2440,1000,1520,4288********1409,mastercard,classic,2026-01-05,2029-01-04,active
2441,1554,2387,4981********8864,mastercard,gold,2025-07-15,2028-07-14,active
2442,636,2722,4082********6048,mastercard,gold,2025-03-12,2028-03-11,active
2443,780,2077,4305********2446,visa,gold,2025-04-27,2028-04-26,blocked
2444,1255,1541,4784********4402,visa,classic,2025-04-25,2028-04-24,expired
2445,891,1218,4602********1953,visa,platinum,2024-08-31,2027-08-31,active
2446,1948,1417,4584********5550,visa,gold,2024-05-27,2027-05-27,active
2447,1627,2218,4407********6850,visa,classic,2023-07-02,2026-07-01,active
2448,306,2622,4739********5315,mastercard,classic,2023-09-29,2026-09-28,expired
2449,1585,1677,4981********6464,mastercard,gold,2025-07-15,2028-07-14,active
2450,979,1198,4350********3953,visa,platinum,2026-01-19,2029-01-18,active
2451,60,1543,4964********7743,mastercard,classic,2024-03-31,2027-03-31,active
2452,201,954,4882********1603,mastercard,gold,2023-12-19,2026-12-18,active
2453,1071,751,4875********2289,visa,classic,2025-01-15,2028-01-15,active
2454,1648,235,4834********6040,mastercard,gold,2026-04-07,2029-04-06,active
2455,122,733,4080********9222,mastercard,gold,2023-12-01,2026-11-30,active
2456,1029,2993,4088********9972,visa,platinum,2024-06-16,2027-06-16,active
2457,1735,1157,4514********4523,mastercard,gold,2025-07-07,2028-07-06,blocked
2458,1889,2574,4436********2253,mastercard,platinum,2024-08-12,2027-08-12,active
2459,1430,2446,4481********8351,mastercard,classic,2024-01-31,2027-01-30,expired
2460,910,1210,4658********7690,mastercard,platinum,2024-02-02,2027-02-01,active
2461,1893,1066,4287********8562,mastercard,gold,2023-11-23,2026-11-22,blocked
2462,1938,2157,4560********3412,visa,platinum,2023-05-27,2026-05-26,active
2463,1342,1063,4729********3181,mastercard,gold,2025-07-08,2028-07-07,active
2464,1954,1168,4614********7142,visa,platinum,2024-05-30,2027-05-30,expired
2465,106,1493,4069********5525,visa,platinum,2023-04-24,2026-04-23,active
2466,1989,2475,4708********4793,visa,platinum,2026-02-02,2029-02-01,active
2467,519,885,4588********4046,mastercard,gold,2023-11-08,2026-11-07,active
2468,111,144,4875********1284,mastercard,gold,2026-02-26,2029-02-25,blocked
2469,1342,2943,4696********4964,mastercard,classic,2024-01-08,2027-01-07,active
2470,1786,851,4068********5151,visa,gold,2025-01-22,2028-01-22,active
2471,397,718,4221********2445,mastercard,gold,2023-09-21,2026-09-20,active
2472,787,2865,4315********8938,mastercard,gold,2025-04-29,2028-04-28,active
2473,643,265,4218********2479,mastercard,gold,2023-12-24,2026-12-23,expired
2474,1096,76,4347********3746,mastercard,gold,2024-03-27,2027-03-27,active
2475,50,396,4885********5955,visa,classic,2024-06-19,2027-06-19,active
2476,1173,2546,4335********5300,mastercard,classic,2026-03-14,2029-03-13,active
2477,659,2225,4952********3727,visa,platinum,2024-05-31,2027-05-31,blocked
2478,132,2800,4660********4697,mastercard,classic,2024-07-31,2027-07-31,expired
2479,1645,397,4937********7656,mastercard,gold,2023-05-18,2026-05-17,blocked
2480,528,1366,4490********5955,visa,classic,2025-09-08,2028-09-07,active
2481,1225,2501,4992********4335,mastercard,classic,2025-11-26,2028-11-25,expired
2482,303,1904,4690********4078,visa,classic,2023-06-10,2026-06-09,active
2483,1162,596,4526********7125,visa,gold,2024-08-02,2027-08-02,blocked
2484,1628,2110,4790********6214,visa,gold,2024-03-30,2027-03-30,active
2485,1404,1297,4973********9638,mastercard,platinum,2023-06-20,2026-06-19,active
2486,1001,1822,4710********2948,mastercard,platinum,2025-07-22,2028-07-21,expired
2487,612,873,4335********6631,visa,platinum,2025-08-17,2028-08-16,expired
2488,194,2912,4310********2244,visa,platinum,2024-02-13,2027-02-12,blocked
2489,384,2327,4338********6914,visa,gold,2026-01-29,2029-01-28,blocked
2490,944,1549,4353********3913,visa,platinum,2026-03-13,2029-03-12,active
2491,355,37,4965********2590,visa,gold,2025-10-27,2028-10-26,expired
2492,1460,2527,4780********2502,visa,platinum,2024-03-18,2027-03-18,active
2493,1437,2144,4200********9730,visa,gold,2024-07-13,2027-07-13,blocked
2494,1134,2941,4193********5245,visa,platinum,2024-05-31,2027-05-31,expired
2495,1538,978,4836********3835,mastercard,classic,2024-04-20,2027-04-20,active
2496,1808,1572,4705********7061,mastercard,platinum,2023-08-04,2026-08-03,active
2497,55,1123,4781********1852,visa,classic,2025-04-18,2028-04-17,active
2498,1414,2240,4527********6151,visa,gold,2023-10-06,2026-10-05,active
2499,1327,1893,4302********2485,visa,gold,2024-01-02,2027-01-01,blocked
