account_id,client_id,account_number,account_type,currency,balance,status,opened_at
2618,628,RU29TDEH8118740074326,savings,EUR,3528581.49,blocked,2025-10-02 12:56:51
2619,1653,RU42FRXU4323760356729,debit,USD,3331610.57,active,2025-07-25 16:30:02
2620,945,RU23IIEJ7222647283334,debit,EUR,776940.17,active,2025-05-16 00:45:37
2621,1204,RU46XHFU6032227561758,debit,KZT,539264.8,blocked,2025-06-11 04:36:59
2622,306,RU74GJVI1730981819242,credit,KZT,1413093.83,active,2026-01-15 07:15:27
2623,656,RU91IDZF9635975228832,credit,KZT,3593483.76,blocked,2025-09-29 09:33:08
2624,252,RU50AYTH9749800929367,credit,EUR,4712951.07,closed,2026-01-31 11:30:25
2625,1204,RU23ORLC4554944442973,savings,EUR,1049649.62,blocked,2026-01-03 01:14:42
2626,70,RU60PENR3233483375573,savings,KZT,1954580.6,active,2025-05-18 20:52:08
2627,101,RU45PRKC3931165312645,debit,USD,1948405.79,blocked,2025-10-20 05:21:30
2628,1349,RU05MWXT6757057171591,savings,EUR,4313009.43,blocked,2025-06-13 19:56:12
2629,1671,RU63URHH3356255013584,savings,EUR,4833518.89,blocked,2026-01-03 21:57:58
2630,645,RU18DYYB3411373202201,credit,EUR,920625.45,active,2025-07-29 12:57:12
2631,852,RU10OHRF2606868663070,debit,USD,4377729.28,active,2025-06-19 18:12:44
2632,87,RU73TTNZ4886399875681,debit,KZT,2564409.27,blocked,2025-08-09 03:03:10
2633,1859,RU88SFTS5911029849383,debit,EUR,903384.1,active,2026-02-16 14:07:26
2634,19,RU50KASH2753296948632,credit,USD,3557114.72,closed,2025-09-15 02:01:23
2635,691,RU81BWCH0653323969118,debit,KZT,2414509.03,closed,2025-07-10 13:17:31
2636,433,RU88MMJV1151644659239,debit,USD,3402098.2,closed,2025-08-07 09:53:25
2637,1088,RU21NYLT7826900800470,savings,EUR,4968161.72,closed,2026-04-18 01:31:25
2638,1254,RU55GFFN0088843913497,debit,USD,3848789.47,active,2025-10-16 21:39:11
2639,1975,RU39HDAL3888931290442,credit,EUR,2736068.78,closed,2026-02-10 17:30:32
2640,935,RU54QEHX6160109728938,debit,USD,1663694.43,blocked,2025-12-08 02:03:05
2641,1285,RU67FCEX1015106097849,debit,USD,4147934.29,blocked,2026-04-19 00:32:50
2642,950,RU28PVAJ2097766310094,credit,EUR,1155495.24,active,2026-03-13 10:06:31
2643,1211,RU21KGCT4223653271472,debit,USD,1324237.82,active,2026-03-06 09:43:20
2644,470,RU90UVLA7623327509444,credit,EUR,1271455.43,active,2025-04-24 21:07:40
2645,1087,RU61QHCP4936016168763,debit,KZT,1109782.89,blocked,2025-07-25 00:38:36
2646,814,RU98XAPG7225758483639,debit,USD,239771.02,active,2026-02-28 20:00:59
2647,1646,RU51DOBD3898810295788,savings,EUR,4072308.96,closed,2025-10-02 01:37:38
2648,34,RU69EFVG3586234223422,credit,EUR,3973353.98,active,2026-02-15 19:51:50
2649,1230,RU42NJCA1442305665776,credit,KZT,2483681.37,closed,2025-07-15 02:21:23
2650,1094,RU17AXYM1251743421084,credit,EUR,1438498.13,active,2026-03-21 08:32:46
2651,481,RU71HTRQ9390316964668,savings,EUR,3628880.42,active,2025-11-20 21:32:46
2652,1344,RU63AYEM8748511766124,debit,KZT,3425735.12,active,2025-08-28 21:35:31
2653,1325,RU22PZZV6859766469265,debit,USD,104433.79,active,2026-04-19 19:30:05
2654,1535,RU71TVUB2827746948254,credit,USD,845944.14,active,2026-01-09 02:55:11
2655,527,RU78ZKOM3447820013768,savings,KZT,4529866.76,active,2026-01-31 09:28:08
2656,336,RU64HLFX8137242046535,savings,KZT,3825698.41,active,2025-08-21 09:52:01
2657,1111,RU07FCUP0572677983002,credit,EUR,3195474.0,active,2025-06-22 15:11:35
2658,1789,RU07XXBG0433077900121,debit,KZT,4767974.06,active,2026-02-19 14:52:16
2659,1578,RU85LGFH8840995550627,savings,KZT,567740.43,blocked,2025-09-01 07:11:41
2660,249,RU10DRDB6319854480667,credit,EUR,2327020.83,active,2025-10-27 02:41:16
2661,1369,RU09XMIW6290651651265,credit,USD,3927699.52,active,2026-02-23 15:12:06
2662,189,RU94IPGP0421415238778,savings,KZT,1940015.53,active,2025-11-20 23:47:40
2663,1936,RU37PZBY0098545069357,savings,EUR,92119.51,closed,2026-03-01 14:30:36
2664,1986,RU48MHVG8123543360620,debit,KZT,812298.36,active,2025-06-24 11:39:50
2665,1070,RU39GPNB2070737366803,credit,EUR,971658.04,active,2025-05-04 18:50:35
2666,697,RU35CNTU7607904660055,savings,USD,518743.37,closed,2026-02-18 12:44:53
2667,1663,RU50SYHX1994934499161,savings,KZT,838447.54,closed,2025-12-26 19:01:08
2668,991,RU29LTBF8798262255574,credit,EUR,3487076.09,active,2026-03-13 07:23:47
2669,1346,RU61YDTI5089066036340,savings,EUR,3854424.24,blocked,2025-08-26 08:26:26
2670,1316,RU77SUCW6169313336345,savings,KZT,4499952.69,active,2025-10-16 02:36:37
2671,386,RU06ZZFR0433264445816,debit,EUR,1777751.89,active,2025-12-31 03:40:03
2672,694,RU13JSIN1528681591567,savings,EUR,4187758.06,active,2026-03-23 23:40:29
2673,950,RU70JUYA7949179060812,debit,KZT,4215268.9,closed,2025-11-11 08:43:56
2674,1150,RU65LOBM0298224897147,debit,EUR,679715.74,blocked,2025-11-24 04:58:31
2675,1130,RU84BNPL9650002197976,credit,USD,599645.47,active,2026-02-22 12:36:08
2676,1711,RU64JZUO0486016561246,credit,USD,1230941.84,closed,2026-03-08 12:19:04
2677,872,RU54NEKN9512516280261,savings,KZT,4293425.91,active,2026-04-22 21:45:21
2678,615,RU12ZZIF2847469785136,credit,KZT,3479837.97,blocked,2025-06-21 15:35:40
2679,575,RU02QCTI8044635800272,savings,USD,4906570.01,closed,2025-09-11 11:54:46
2680,154,RU98TCOD4112129058884,savings,USD,3693403.36,blocked,2025-05-02 01:04:06
2681,54,RU26CSGM2631349460781,savings,USD,924695.96,active,2026-03-26 21:33:41
2682,282,RU82XQFT5219385222931,credit,EUR,2998130.15,active,2025-09-11 00:13:59
2683,233,RU57CJFH1154797049988,debit,USD,3840225.9,active,2026-04-03 05:45:17
2684,254,RU72VHCZ2060539543284,debit,EUR,1062340.03,active,2025-07-22 03:06:20
2685,101,RU83LUCE9938788431074,savings,USD,4207494.5,closed,2026-02-10 08:48:47
2686,1109,RU32SCIQ7642730092018,debit,EUR,2745133.57,closed,2026-03-27 04:58:35
2687,1415,RU91RPBY6983292401162,credit,USD,4531690.75,active,2025-06-01 05:19:02
2688,1834,RU36QACY6807328197507,savings,KZT,1560149.09,blocked,2025-05-29 07:42:29
2689,1348,RU92PECQ8906650565534,savings,USD,3705730.51,active,2025-05-19 21:57:44
2690,194,RU98ABZE6716172775399,credit,KZT,535036.65,blocked,2025-05-09 17:32:56
2691,961,RU38KIGV1611869814218,savings,USD,2710280.1,active,2025-06-23 21:22:35
2692,1211,RU19LSFS3004492294689,credit,KZT,410962.38,active,2025-07-04 02:43:04
2693,1329,RU57OMUD6611857001092,credit,EUR,4333594.28,active,2025-10-22 20:50:54
2694,448,RU33BZPH7866557195572,credit,EUR,634180.44,closed,2025-07-24 20:58:34
2695,836,RU41SBGI1386517673727,debit,EUR,2615352.64,active,2025-12-03 04:20:09
2696,1628,RU91FLSZ0635931215100,credit,KZT,2463771.39,active,2025-05-16 06:34:21
2697,881,RU91TTTD2998248613110,debit,EUR,3334744.55,active,2026-03-09 14:58:56
2698,1081,RU12GKQA7710912045938,savings,USD,681916.35,closed,2025-09-30 01:02:51
2699,1866,RU38PTLT6384535468196,credit,USD,1347531.83,closed,2026-03-21 16:59:29
2700,1822,RU44MFGX0037363757081,debit,EUR,2101700.7,closed,2025-11-02 11:52:36
2701,3,RU70KCWR0778336826144,debit,USD,2954096.06,active,2026-01-16 16:34:16
2702,263,RU14MIYL5753100266897,credit,KZT,4072416.71,closed,2025-06-08 19:27:26
2703,1981,RU70JFPK7148912552916,credit,KZT,663110.42,active,2025-07-21 20:55:09
2704,512,RU35LGZT7944740158668,credit,KZT,3656531.17,blocked,2025-06-13 20:29:05
2705,1977,RU70JSFO2545283240230,debit,USD,4797039.66,closed,2025-04-24 07:27:04
2706,1335,RU14QXSX1229439715010,debit,EUR,554760.87,active,2025-09-30 17:56:39
2707,220,RU36EVHS4142900940177,savings,KZT,2235925.44,active,2026-01-29 12:17:10
2708,1328,RU39XITU1928324951109,debit,USD,1626232.95,blocked,2025-09-17 07:09:29
2709,1351,RU68WNWW7024911699347,credit,EUR,1376047.89,active,2026-03-22 08:03:22
2710,1301,RU18URYO7629746793072,debit,KZT,1946665.95,active,2026-03-27 01:43:13
2711,1364,RU35DYXP8219279006846,credit,KZT,2450076.75,active,2025-10-10 02:31:32
2712,101,RU44JFRP3457635873111,savings,KZT,2167033.66,active,2025-05-17 01:31:15
2713,1601,RU91GLJX9258674564431,debit,EUR,2294279.32,active,2025-07-11 09:06:50
2714,847,RU21GFRD5613682332904,debit,USD,704348.61,active,2025-06-30 23:30:29
2715,873,RU52NAQJ6740724801879,debit,USD,3928690.42,closed,2025-05-18 13:46:56
2716,1202,RU93TTPD7908481527711,savings,USD,1516675.25,active,2025-10-14 17:22:10
2717,412,RU40LXFP5073613204063,credit,USD,4197500.38,blocked,2025-08-05 22:24:39
2718,329,RU32YFFG6281979911130,savings,KZT,2191208.32,active,2025-04-29 20:59:55
2719,1600,RU39PHNM1967197969781,debit,EUR,2430026.93,active,2025-11-23 11:50:21
2720,1044,RU17MFMM7141682659700,credit,KZT,550012.17,active,2025-11-11 22:50:39
2721,522,RU83OGFD2712151970962,credit,KZT,1359788.74,closed,2026-02-27 16:42:30
2722,636,RU98OHDZ6734992842678,credit,USD,102477.51,closed,2026-04-01 20:12:09
2723,220,RU52NXCO8405485120612,debit,USD,1261241.74,active,2026-02-11 11:48:30
2724,1962,RU86XMQP3701449877158,credit,EUR,4279394.94,closed,2026-02-27 12:21:30
2725,1894,RU07UTXE7812598339919,credit,KZT,3137969.16,closed,2025-04-24 12:36:25
2726,306,RU24PXVS3686421511261,debit,USD,3842697.11,closed,2025-10-03 05:19:11
2727,1164,RU88ASXC2827756539983,savings,KZT,2405615.24,active,2025-06-04 08:10:01
2728,1501,RU57PNWU7326426677301,savings,EUR,3821046.92,active,2026-01-18 12:37:47
2729,1648,RU16IEGK2794340716276,savings,EUR,998134.08,blocked,2026-01-08 08:30:54
2730,1725,RU97NIPQ4860564131066,credit,EUR,2820546.01,active,2025-09-17 18:18:49
2731,967,RU55MYBX2972945135609,credit,KZT,4451395.09,active,2025-05-11 00:06:27
2732,1757,RU85SBCV4806810659503,savings,USD,2357447.77,active,2025-11-16 00:19:03
2733,683,RU37UMGV2623750543226,savings,KZT,2154685.14,closed,2025-04-29 14:20:24
2734,1413,RU03AFPR4624068375945,debit,KZT,2826229.65,active,2025-07-22 01:06:07
2735,842,RU97QPWB2307105640067,debit,KZT,2335947.3,closed,2026-02-04 01:34:58
2736,149,RU04JDLQ6795240874155,debit,EUR,4948883.19,closed,2025-10-11 14:13:38
2737,1472,RU33AOKP6449639214819,debit,KZT,3690384.35,active,2025-09-14 06:00:45
2738,199,RU30MJFI0436545191600,debit,USD,59477.44,closed,2025-09-29 02:37:58
2739,247,RU76UFWE2656799266243,savings,EUR,2943542.55,blocked,2026-04-05 01:30:34
2740,429,RU93IWXX1781480896586,debit,USD,4617912.25,closed,2025-06-08 08:17:24
2741,192,RU16DJNT2119368757412,savings,EUR,2684918.54,active,2025-05-10 08:53:16
2742,975,RU42FWQP6704447186941,credit,USD,2705834.63,active,2026-04-17 22:15:40
2743,1725,RU70HTBI0808628355714,savings,KZT,3978815.71,active,2025-06-01 02:07:41
2744,182,RU58FOBS3191212595353,credit,EUR,1147416.81,closed,2025-08-09 01:15:36
2745,1,RU13UEXJ1266620685660,savings,EUR,1745445.1,active,2026-02-09 18:42:31
2746,927,RU38YTAW2885411112015,credit,EUR,822307.48,active,2025-12-22 19:10:35
2747,1171,RU51BEZM1554277141045,debit,EUR,1377014.4,active,2026-03-08 13:42:39
2748,322,RU51EQRP6468809049526,debit,EUR,226975.64,active,2025-07-08 06:41:57
2749,1695,RU71AKWD8546413728112,debit,KZT,664008.21,blocked,2025-05-17 00:18:52
2750,1356,RU41FGCJ4886366802955,savings,KZT,3093612.42,active,2025-06-07 23:52:28
2751,1487,RU36IRKY9975265700562,credit,KZT,1833845.42,active,2026-03-13 09:35:20
2752,1407,RU85QWJJ3290811609629,savings,KZT,3439897.73,active,2025-10-24 04:40:21
2753,775,RU42VHSX5613615100374,debit,KZT,1873303.68,closed,2025-06-30 05:11:57
2754,1402,RU27UUSV2120969860077,savings,KZT,425051.72,active,2025-07-14 11:10:10
2755,150,RU49VKOC5556239476469,debit,USD,543090.18,active,2026-01-19 22:44:56
2756,1665,RU49CXJK7859095198095,debit,USD,3568771.37,closed,2026-04-01 11:04:06
2757,1387,RU73TTYB5603266251031,credit,EUR,4494976.32,closed,2025-08-29 09:28:15
2758,1816,RU43LHAQ7033024677696,savings,KZT,4144048.92,closed,2025-11-16 03:41:23
2759,1353,RU58RURO0641080910729,credit,KZT,4768136.91,blocked,2025-06-29 01:36:11
2760,1252,RU63TXNP2248551570343,savings,USD,1579335.28,closed,2025-07-15 09:11:03
2761,1897,RU49JZSC7100357058334,credit,KZT,982151.98,active,2025-09-16 01:20:44
2762,1583,RU07SIHU7475063685399,credit,USD,4636310.6,closed,2025-06-07 00:18:19
2763,1632,RU41WFQM3693411525641,credit,KZT,4504253.87,active,2026-02-03 10:33:35
2764,1435,RU33UMLB6433054069651,credit,KZT,2800764.18,blocked,2026-04-11 08:47:10
2765,1331,RU83IQEM8272563930092,credit,EUR,3688323.73,active,2025-05-13 17:36:56
2766,1061,RU56VEIY1177155367317,debit,EUR,4379119.62,active,2025-07-25 14:39:06
2767,1860,RU14ZJFZ1152192693609,debit,EUR,4291657.48,closed,2026-04-01 16:35:23
2768,152,RU14SPBP3995513103986,debit,EUR,2761834.25,active,2025-11-13 03:15:01
2769,1101,RU60YRQY6359412307567,debit,USD,1306439.82,closed,2025-06-15 02:28:39
2770,1696,RU27JKHO7096422563851,debit,KZT,2139175.81,active,2025-06-16 11:24:10
2771,1645,RU08NAGD2191442381454,debit,EUR,3181610.68,closed,2025-06-19 14:59:29
2772,1280,RU88BHEP4154642255922,savings,KZT,2111189.92,closed,2025-05-24 08:18:17
2773,1511,RU18PCTF0744114862978,savings,USD,824008.54,active,2026-03-18 05:54:21
2774,692,RU37GEUQ4538129166040,debit,KZT,3827631.75,active,2026-02-18 07:32:52
2775,1362,RU25WYZY0989368701721,credit,KZT,4314566.05,active,2025-05-25 16:42:43
2776,661,RU56LWCR4744000543122,debit,EUR,4040052.72,closed,2025-05-24 16:45:08
2777,170,RU59FWNJ9232724450389,credit,KZT,2404418.61,active,2025-10-10 16:46:11
2778,1605,RU10GJPN4995232537742,credit,EUR,1858325.94,closed,2025-05-03 06:02:47
2779,1473,RU04FUNY7164843514546,debit,USD,1564907.29,active,2026-02-25 20:13:55
2780,1873,RU87EMBK5385558859918,credit,EUR,1450019.12,active,2025-08-02 12:03:31
2781,327,RU82SYBH4774499585391,debit,EUR,4064016.61,closed,2026-01-07 16:44:16
2782,1181,RU83DYZC3083212161762,credit,USD,1436631.83,closed,2026-04-11 17:22:01
2783,1573,RU86LCYZ9731029833126,debit,KZT,879449.11,active,2025-11-03 22:43:08
2784,1274,RU40KZEU8100749888710,debit,USD,1897846.85,active,2025-11-06 04:06:37
2785,891,RU32LIQJ0438008666581,savings,KZT,221687.93,active,2025-04-24 07:14:43
2786,1356,RU93KGTH6223393646954,savings,KZT,1890100.79,active,2025-05-27 15:49:33
2787,741,RU75SVJN5920548885073,credit,EUR,1376121.49,active,2025-09-27 13:46:16
2788,774,RU64ELOT1629077269252,credit,KZT,1179773.07,active,2026-02-27 00:17:33
2789,552,RU87GEBT9662725070120,credit,KZT,4953347.03,active,2026-01-05 01:10:27
2790,101,RU23ARJB7588222724859,savings,USD,4108069.49,closed,2025-09-15 23:28:33
2791,1495,RU76THCP8587873405386,debit,EUR,3571726.25,blocked,2025-05-13 19:31:36
2792,833,RU02PWMO7037379672803,debit,KZT,2051507.14,closed,2025-11-26 00:34:15
2793,943,RU97NODW9994650123578,credit,USD,3932829.59,active,2026-02-17 04:09:57
2794,1279,RU15EFGU9497083406262,credit,EUR,924647.37,active,2025-05-16 19:03:47
2795,549,RU77TLVH6441487774599,debit,KZT,4326391.39,active,2026-03-13 11:00:14
2796,1083,RU73IDQR3680898809320,debit,EUR,4576259.4,active,2025-08-02 19:33:00
2797,1282,RU41OTMJ4817552539125,credit,USD,4810798.09,active,2025-11-21 20:03:01
2798,1943,RU37KEKA0308973760278,savings,USD,4402389.49,active,2025-11-09 11:31:09
2799,398,RU28PBGH2158363039285,savings,EUR,3819500.25,closed,2025-12-30 18:35:12
2800,132,RU18QXNO4360489883362,savings,USD,1211893.72,active,2025-06-17 04:04:23
2801,1427,RU23XRVU1750609471888,savings,EUR,3389837.31,active,2025-11-11 20:00:13
2802,1171,RU78AVVM9513191429673,credit,EUR,3335227.86,active,2025-09-28 12:40:48
2803,610,RU69YAOI6863864610781,debit,KZT,1214338.39,blocked,2026-02-11 00:05:17
2804,1469,RU47FOOT4917655898823,debit,USD,3611525.13,closed,2025-10-07 13:21:56
2805,439,RU87TCNW2704914185623,debit,USD,4803907.49,active,2025-05-25 03:03:08
2806,947,RU81HGRV3167290037247,debit,USD,1458834.98,blocked,2025-06-23 01:28:39
2807,727,RU72BXVS4195130745529,savings,USD,4331501.0,active,2025-07-04 16:19:29
2808,826,RU92BUAG5920570839226,debit,EUR,3379078.78,active,2025-11-20 06:41:19
2809,1400,RU29HZXA3078371642946,debit,USD,959168.61,active,2026-01-07 21:35:32
2810,174,RU08DEUL7981233160308,savings,USD,1539339.62,active,2026-03-24 09:42:58
2811,596,RU93WTTF5631140215308,credit,EUR,4799898.54,closed,2025-11-05 10:08:46
2812,1877,RU96ZAZJ0276177812893,debit,KZT,3654169.59,active,2025-07-25 23:36:14
2813,1139,RU57HEHI5422317781621,credit,EUR,2594215.78,active,2025-08-29 23:28:12
2814,1486,RU24XIFP6565707621416,debit,USD,3050866.1,active,2026-01-09 20:19:14
2815,1410,RU28GKBV2142106114106,savings,KZT,1449191.26,active,2026-03-20 11:24:08
2816,597,RU85JKKQ2009412445161,debit,KZT,4582513.05,active,2026-02-14 07:56:17
2817,1688,RU79TJNK3709238798323,savings,KZT,4142799.36,active,2025-12-07 05:33:29
2818,646,RU08FYXH6770989534251,credit,KZT,1974205.28,active,2026-03-02 12:13:26
2819,290,RU55PBDG5881215552489,debit,KZT,473779.87,closed,2025-10-16 19:42:32
2820,1078,RU63THAY8713016188041,savings,EUR,4393104.08,active,2025-11-20 15:09:30
2821,99,RU82DWFC2610906102967,credit,KZT,1206240.51,active,2025-12-24 05:21:24
2822,1391,RU86INWT7780349316393,debit,USD,1084694.51,blocked,2025-12-29 07:58:00
2823,662,RU31WJRH5574908574717,debit,KZT,4412031.5,active,2026-01-29 03:24:00
2824,158,RU42ODKK6489643224696,debit,EUR,3807006.58,blocked,2026-02-11 17:58:24
2825,1970,RU21HDZR1589960993263,savings,USD,477443.66,closed,2026-03-22 13:51:20
2826,834,RU78IGBT2620482401521,credit,EUR,4320215.35,active,2025-04-27 08:39:29
2827,1867,RU81OYGR1018973324715,debit,KZT,4101923.95,active,2025-12-06 19:56:45
2828,219,RU83VFKR9996739031697,savings,USD,560961.11,active,2026-03-14 12:09:22
2829,1224,RU77YFQD8858407343190,credit,KZT,1222684.8,blocked,2025-08-30 20:54:51
2830,968,RU30ZVRL7346986758970,credit,EUR,2487260.93,active,2026-03-08 20:29:09
2831,1221,RU92CKWW4227095577200,debit,EUR,4539776.28,active,2026-03-31 20:38:45
2832,1272,RU13XKWH6889089643538,credit,KZT,1959415.29,closed,2026-02-24 19:55:58
2833,709,RU75FBDR7767129441153,debit,KZT,382183.45,closed,2025-05-20 18:08:33
2834,1656,RU89UATD2707366206272,debit,EUR,3196803.09,closed,2025-08-12 14:41:43
2835,223,RU31IIOA9967450716239,credit,USD,1129994.59,blocked,2025-11-15 00:06:27
2836,978,RU95ELEN5557576811200,savings,KZT,2933198.86,blocked,2025-07-07 19:58:45
2837,350,RU12LNKV5530407439387,credit,KZT,4708059.09,closed,2025-12-12 23:54:18
2838,1036,RU04FVOA7593359242384,debit,KZT,1201471.79,active,2025-08-31 09:23:51
2839,692,RU13IREH2890171063781,savings,KZT,462031.48,active,2026-01-18 06:56:44
2840,1528,RU57WZDR6893839543457,credit,USD,651132.2,closed,2025-09-28 09:00:51
2841,1927,RU55WWCE8403840588704,credit,KZT,4148085.79,active,2026-02-19 08:50:45
2842,1623,RU60TXCS3187323351950,savings,KZT,2462385.27,blocked,2025-10-06 16:40:41
2843,892,RU88TNEG3440593898333,credit,KZT,2597176.93,active,2025-06-07 11:09:54
2844,1529,RU49GOVQ7335805829989,debit,USD,3901753.51,active,2026-04-22 19:51:37
2845,87,RU05WKSX8148805951556,debit,KZT,2601762.56,active,2025-09-10 12:57:16
2846,800,RU84PIMJ2273006364704,savings,EUR,442810.35,active,2025-09-20 05:37:03
2847,316,RU18ZQPB4280489192944,credit,USD,364324.37,active,2025-06-01 00:45:01
2848,1952,RU60ONGG7799380470130,debit,KZT,1270880.57,active,2025-09-08 09:26:29
2849,107,RU70GONA4919179970579,savings,EUR,2751906.66,blocked,2025-12-01 09:00:06
2850,223,RU67VOGD0802713622557,savings,EUR,4237311.15,blocked,2026-02-13 13:20:54
2851,1150,RU85QJCS0322211388691,credit,KZT,3106272.15,closed,2026-03-12 02:19:09
2852,541,RU18RMNA7094195724168,savings,EUR,4815682.16,active,2025-07-26 05:43:30
2853,623,RU46KXQV4536981053405,credit,KZT,3969263.04,blocked,2026-02-20 05:34:58
2854,398,RU11HJPJ9230810799345,savings,USD,1187890.94,closed,2026-02-03 07:20:23
2855,1831,RU37MLCH9072674533962,credit,KZT,2037878.78,active,2025-07-22 23:52:22
2856,1322,RU23KXSS9178027152273,savings,EUR,3619562.83,active,2025-06-02 00:19:20
2857,1367,RU95PWFX2638617168138,savings,USD,3455847.78,active,2025-12-14 10:33:16
2858,1684,RU85GKQD7810524503578,debit,EUR,1841845.87,closed,2025-12-04 19:02:36
2859,1450,RU44GLJF1135796144400,debit,USD,1429536.31,active,2026-04-21 07:39:44
2860,33,RU02KOSS7984315227911,credit,USD,4959478.6,closed,2026-03-02 18:00:05
2861,340,RU21AVOJ6550653020068,savings,EUR,3531102.03,closed,2025-12-22 07:34:53
2862,862,RU11XMZL2320420422470,credit,EUR,4040542.22,active,2026-03-11 15:58:46
2863,1132,RU15IFQJ8501367245089,credit,EUR,3797713.73,blocked,2025-05-28 00:49:50
2864,1821,RU56HEXB0858752193269,credit,USD,726760.06,active,2025-12-04 04:27:56
2865,787,RU43JIVM4310291209765,credit,EUR,1241755.86,active,2025-11-28 18:32:17
2866,211,RU20QGUL7178620892799,savings,KZT,3861725.21,active,2025-11-30 09:08:28
2867,1268,RU69PTGI8329480742689,debit,KZT,4452807.85,active,2025-07-04 01:05:25
2868,1719,RU30ADOL0177547503168,debit,USD,3902860.04,blocked,2025-09-27 04:43:08
2869,1155,RU09DLOG6640968012003,credit,KZT,2039687.7,active,2025-11-25 21:16:23
2870,969,RU07SAQU1970476595440,debit,USD,3201557.11,blocked,2026-02-13 20:14:32
2871,856,RU17RRRQ5037219304180,debit,EUR,2210504.72,active,2025-08-21 09:57:14
2872,1151,RU76QUJR2960462087384,credit,KZT,2600448.9,active,2025-08-27 17:39:37
2873,1373,RU88HEFD5634397682523,credit,EUR,4539392.21,active,2026-04-07 04:01:10
2874,1946,RU89QDKY4743299557553,credit,KZT,3286638.64,closed,2026-02-11 05:03:13
2875,36,RU09ZQHL0654139074432,savings,KZT,4486356.73,blocked,2026-04-02 19:15:46
2876,1360,RU20SPSE0222123703228,debit,KZT,4511340.29,closed,2025-12-16 02:51:57
2877,890,RU58QRTX7026005206108,savings,KZT,2746711.73,active,2025-09-27 23:32:07
2878,1210,RU14JDAZ6977753238637,savings,EUR,3383094.39,blocked,2026-01-04 21:23:47
